Starting pre-training...
 Pre-training Epoch 0:   0%|          | 0/367 [00:00<?, ?it/s] Pre-training Epoch 0:   0%|          | 1/367 [00:00<02:29,  2.44it/s] Pre-training Epoch 0:   5%|▍         | 18/367 [00:00<00:07, 45.64it/s] Pre-training Epoch 0:  10%|▉         | 36/367 [00:00<00:04, 81.38it/s] Pre-training Epoch 0:  15%|█▍        | 54/367 [00:00<00:02, 107.57it/s] Pre-training Epoch 0:  20%|█▉        | 72/367 [00:00<00:02, 127.71it/s] Pre-training Epoch 0:  25%|██▍       | 91/367 [00:00<00:01, 143.40it/s] Pre-training Epoch 0:  30%|██▉       | 109/367 [00:01<00:01, 152.88it/s] Pre-training Epoch 0:  35%|███▍      | 127/367 [00:01<00:01, 159.90it/s]recon_loss: 0.6796653270721436, dist_loss: 1.7857962846755981
recon_loss: 0.6765533089637756, dist_loss: 1.303330659866333
recon_loss: 0.027311939746141434, dist_loss: 0.7365057468414307
recon_loss: 0.027313679456710815, dist_loss: 0.7316029667854309
recon_loss: 0.027314456179738045, dist_loss: 0.3826833963394165
recon_loss: 0.027315938845276833, dist_loss: 0.3834001421928406
recon_loss: 0.027316223829984665, dist_loss: 0.40853816270828247
recon_loss: 0.02731582149863243, dist_loss: 0.6150293946266174
recon_loss: 0.027315815910696983, dist_loss: 0.5318875312805176
recon_loss: 0.027314914390444756, dist_loss: 0.766349196434021
recon_loss: 0.02731378935277462, dist_loss: 0.32370519638061523
recon_loss: 0.02731279842555523, dist_loss: 0.6365524530410767
recon_loss: 0.027311958372592926, dist_loss: 0.4023919701576233
recon_loss: 0.027311256155371666, dist_loss: 0.7853275537490845
recon_loss: 0.027310913428664207, dist_loss: 0.6044474840164185
recon_loss: 0.02731047198176384, dist_loss: 0.43455731868743896
recon_loss: 0.027310162782669067, dist_loss: 0.5770877599716187
recon_loss: 0.027309847995638847, dist_loss: 0.5753988027572632
recon_loss: 0.027309676632285118, dist_loss: 0.31365877389907837
recon_loss: 0.027309797704219818, dist_loss: 0.423734188079834
recon_loss: 0.02730965055525303, dist_loss: 0.5257055759429932
Pre-train Epoch: 110
Train - Total Loss: 0.0921, Recon Loss: 0.0273, Dist Loss: 0.6476, l1 regularization: 0.0000
Val - Total Loss: 0.0967, Recon Loss: 0.0273, Dist Loss: 0.6939, l1 regularization: 0.0000
Pre-training Epoch 111:   0%|          | 0/367 [00:00<?, ?it/s]Pre-training Epoch 111:   4%|▍         | 15/367 [00:00<00:02, 142.92it/s]Pre-training Epoch 111:   8%|▊         | 31/367 [00:00<00:02, 149.05it/s]Pre-training Epoch 111:  13%|█▎        | 48/367 [00:00<00:02, 155.69it/s]Pre-training Epoch 111:  18%|█▊        | 67/367 [00:00<00:01, 166.01it/s]Pre-training Epoch 111:  23%|██▎       | 84/367 [00:00<00:01, 165.10it/s]Pre-training Epoch 111:  28%|██▊       | 102/367 [00:00<00:01, 168.21it/s]Pre-training Epoch 111:  32%|███▏      | 119/367 [00:00<00:01, 163.70it/s]recon_loss: 0.027310069650411606, dist_loss: 0.5570385456085205
recon_loss: 0.027309995144605637, dist_loss: 0.47024112939834595
recon_loss: 0.027310648933053017, dist_loss: 0.49554958939552307
recon_loss: 0.027311258018016815, dist_loss: 0.7169178128242493
recon_loss: 0.027311477810144424, dist_loss: 0.9465901851654053
recon_loss: 0.027311792597174644, dist_loss: 0.3049497604370117
recon_loss: 0.027311868965625763, dist_loss: 0.9941546320915222
recon_loss: 0.027312079444527626, dist_loss: 0.5939575433731079
recon_loss: 0.027311546728014946, dist_loss: 0.8820001482963562
recon_loss: 0.027310948818922043, dist_loss: 0.28054991364479065
recon_loss: 0.027310825884342194, dist_loss: 0.5578359365463257
recon_loss: 0.027310561388731003, dist_loss: 0.6015948057174683
recon_loss: 0.027310537174344063, dist_loss: 0.6530823707580566
recon_loss: 0.02731028012931347, dist_loss: 0.6747002005577087
recon_loss: 0.027310341596603394, dist_loss: 0.345758855342865
recon_loss: 0.027309851720929146, dist_loss: 0.39048832654953003
recon_loss: 0.027310216799378395, dist_loss: 0.5599079132080078
recon_loss: 0.027310222387313843, dist_loss: 0.2690638601779938
recon_loss: 0.027310268953442574, dist_loss: 0.9208173751831055
recon_loss: 0.027310822159051895, dist_loss: 0.7600055932998657
recon_loss: 0.027310525998473167, dist_loss: 0.4881681501865387
recon_loss: 0.027311457321047783, dist_loss: 0.6774985790252686
recon_loss: 0.027310680598020554, dist_loss: 0.6254134178161621
recon_loss: 0.027308758348226547, dist_loss: 0.993045449256897
recon_loss: 0.027309386059641838, dist_loss: 0.8409966826438904
recon_loss: 0.027308233082294464, dist_loss: 1.1314151287078857
recon_loss: 0.027308795601129532, dist_loss: 0.8124808669090271
recon_loss: 0.02730792760848999, dist_loss: 0.2573145627975464
recon_loss: 0.02730787917971611, dist_loss: 0.44206514954566956
recon_loss: 0.027307938784360886, dist_loss: 1.1252341270446777
recon_loss: 0.02730783447623253, dist_loss: 0.5494730472564697
recon_loss: 0.02730872854590416, dist_loss: 0.5865347385406494
recon_loss: 0.02730879932641983, dist_loss: 1.1673049926757812
recon_loss: 0.027309782803058624, dist_loss: 0.37736278772354126
recon_loss: 0.02731061540544033, dist_loss: 0.6740577220916748
recon_loss: 0.02731095626950264, dist_loss: 0.6223753094673157
recon_loss: 0.027310727164149284, dist_loss: 0.7879528999328613
recon_loss: 0.02730948105454445, dist_loss: 0.5994069576263428
recon_loss: 0.027308747172355652, dist_loss: 0.4563291072845459
recon_loss: 0.027307946234941483, dist_loss: 0.5156508088111877
recon_loss: 0.02730722352862358, dist_loss: 0.8798067569732666
recon_loss: 0.027306891977787018, dist_loss: 0.40258896350860596
recon_loss: 0.027306903153657913, dist_loss: 0.38374316692352295
recon_loss: 0.02730681747198105, dist_loss: 0.5185152888298035
recon_loss: 0.02730700559914112, dist_loss: 0.761223316192627
recon_loss: 0.027306994423270226, dist_loss: 0.9486216306686401
recon_loss: 0.027307095006108284, dist_loss: 0.8743138313293457
recon_loss: 0.027307696640491486, dist_loss: 0.5489071607589722
recon_loss: 0.027307992801070213, dist_loss: 0.5182639360427856
recon_loss: 0.027308428660035133, dist_loss: 0.5641670227050781
recon_loss: 0.027308370918035507, dist_loss: 0.39271247386932373
recon_loss: 0.027308175340294838, dist_loss: 0.36062192916870117
recon_loss: 0.02730793133378029, dist_loss: 0.9423191547393799
recon_loss: 0.027307618409395218, dist_loss: 0.7985534071922302
recon_loss: 0.02730775997042656, dist_loss: 0.48170197010040283
recon_loss: 0.027308043092489243, dist_loss: 0.35464006662368774
recon_loss: 0.027307838201522827, dist_loss: 0.9851999282836914
recon_loss: 0.027307622134685516, dist_loss: 1.0488018989562988
recon_loss: 0.027306804433465004, dist_loss: 0.6534153819084167
recon_loss: 0.027307141572237015, dist_loss: 0.5789303183555603
recon_loss: 0.02730811946094036, dist_loss: 0.6755964756011963
recon_loss: 0.027310354635119438, dist_loss: 0.6576522588729858
recon_loss: 0.027311058714985847, dist_loss: 0.5789313316345215
recon_loss: 0.02731289155781269, dist_loss: 0.44252198934555054
recon_loss: 0.02731219120323658, dist_loss: 0.8888804316520691
recon_loss: 0.027312811464071274, dist_loss: 0.626278281211853
recon_loss: 0.027311349287629128, dist_loss: 0.6134194135665894
recon_loss: 0.027311787009239197, dist_loss: 0.5318964719772339
recon_loss: 0.027311118319630623, dist_loss: 0.6794743537902832
recon_loss: 0.02731185592710972, dist_loss: 0.6646871566772461
recon_loss: 0.027310021221637726, dist_loss: 0.4573136568069458
recon_loss: 0.027309108525514603, dist_loss: 0.6650053262710571
recon_loss: 0.027308061718940735, dist_loss: 0.94530189037323
recon_loss: 0.0273074209690094, dist_loss: 0.8006418347358704
recon_loss: 0.027308152988553047, dist_loss: 0.41172903776168823
recon_loss: 0.02730856090784073, dist_loss: 0.9198101758956909
recon_loss: 0.027309441938996315, dist_loss: 0.44095709919929504
recon_loss: 0.027310267090797424, dist_loss: 0.6749972105026245
recon_loss: 0.027311252430081367, dist_loss: 0.43140146136283875
recon_loss: 0.0273111704736948, dist_loss: 0.6578608155250549
recon_loss: 0.02731148526072502, dist_loss: 1.0893672704696655
recon_loss: 0.027310945093631744, dist_loss: 0.6954320073127747
recon_loss: 0.027311502024531364, dist_loss: 0.590935230255127
recon_loss: 0.02731022611260414, dist_loss: 0.5902612209320068
recon_loss: 0.027308888733386993, dist_loss: 0.426503449678421
recon_loss: 0.027307793498039246, dist_loss: 0.36214011907577515
recon_loss: 0.02730829454958439, dist_loss: 0.6924203038215637
recon_loss: 0.02730814553797245, dist_loss: 0.8228391408920288
recon_loss: 0.027309061959385872, dist_loss: 0.5505962371826172
recon_loss: 0.027310214936733246, dist_loss: 0.4643169641494751
recon_loss: 0.0273100808262825, dist_loss: 0.690017819404602
recon_loss: 0.027312008664011955, dist_loss: 0.5100610852241516
recon_loss: 0.027310756966471672, dist_loss: 0.7353764176368713
recon_loss: 0.02731066197156906, dist_loss: 0.9543195962905884
recon_loss: 0.02731107920408249, dist_loss: 0.8224765062332153
recon_loss: 0.02731034904718399, dist_loss: 0.6096984148025513
recon_loss: 0.027309369295835495, dist_loss: 0.7322021722793579
recon_loss: 0.027307631447911263, dist_loss: 0.9482429623603821
recon_loss: 0.02730880118906498, dist_loss: 0.9315376877784729
recon_loss: 0.027310358360409737, dist_loss: 0.48647046089172363
recon_loss: 0.027312064543366432, dist_loss: 0.9857401847839355
recon_loss: 0.027315545827150345, dist_loss: 0.6049164533615112
recon_loss: 0.02731848880648613, dist_loss: 0.505501389503479
recon_loss: 0.027322247624397278, dist_loss: 0.5388908386230469
recon_loss: 0.02732252888381481, dist_loss: 0.5980274677276611
recon_loss: 0.02732274867594242, dist_loss: 0.8114677667617798
recon_loss: 0.027320239692926407, dist_loss: 0.3853391110897064
recon_loss: 0.0273192897439003, dist_loss: 0.7524029016494751
recon_loss: 0.027316907420754433, dist_loss: 0.655035138130188
recon_loss: 0.02731490507721901, dist_loss: 0.5583679676055908
recon_loss: 0.027312003076076508, dist_loss: 0.6141379475593567
recon_loss: 0.027310431003570557, dist_loss: 1.0757591724395752
recon_loss: 0.027310950681567192, dist_loss: 1.0089383125305176
recon_loss: 0.02731236442923546, dist_loss: 0.7059013843536377
recon_loss: 0.027316084131598473, dist_loss: 0.7846248149871826
recon_loss: 0.027317073196172714, dist_loss: 0.8542876243591309
recon_loss: 0.027318323031067848, dist_loss: 0.4306755065917969
recon_loss: 0.027317197993397713, dist_loss: 0.5186564922332764
recon_loss: 0.027316950261592865, dist_loss: 0.8352038860321045
recon_loss: 0.027314266189932823, dist_loss: 0.9277824759483337
recon_loss: 0.027313167229294777, dist_loss: 0.3663730025291443
recon_loss: 0.027309896424412727, dist_loss: 0.40565726161003113
recon_loss: 0.027308253571391106, dist_loss: 0.795844316482544
recon_loss: 0.027307357639074326, dist_loss: 0.8330023288726807
recon_loss: 0.027306998148560524, dist_loss: 0.48103266954421997
recon_loss: 0.027309183031320572, dist_loss: 1.339215874671936
recon_loss: 0.02730938233435154, dist_loss: 0.5823253393173218
recon_loss: 0.027313852682709694, dist_loss: 0.6610693335533142
Pre-training Epoch 111:  37%|███▋      | 136/367 [00:00<00:01, 160.23it/s]Pre-training Epoch 111:  42%|████▏     | 154/367 [00:00<00:01, 165.30it/s]Pre-training Epoch 111:  47%|████▋     | 173/367 [00:01<00:01, 170.03it/s]Pre-training Epoch 111:  52%|█████▏    | 191/367 [00:01<00:01, 172.46it/s]Pre-training Epoch 111:  57%|█████▋    | 209/367 [00:01<00:00, 174.34it/s]Pre-training Epoch 111:  62%|██████▏   | 227/367 [00:01<00:00, 175.60it/s]Pre-training Epoch 111:  67%|██████▋   | 246/367 [00:01<00:00, 177.70it/s]recon_loss: 0.027316339313983917, dist_loss: 0.5407778024673462
recon_loss: 0.02731916680932045, dist_loss: 0.8251081705093384
recon_loss: 0.027318429201841354, dist_loss: 0.564042329788208
recon_loss: 0.027317512780427933, dist_loss: 0.7957226634025574
recon_loss: 0.0273149311542511, dist_loss: 0.4316709637641907
recon_loss: 0.027313008904457092, dist_loss: 0.6688269376754761
recon_loss: 0.027310507372021675, dist_loss: 0.4896399676799774
recon_loss: 0.027308877557516098, dist_loss: 0.6599065065383911
recon_loss: 0.02730698697268963, dist_loss: 0.5841107964515686
recon_loss: 0.02730565518140793, dist_loss: 0.4612414240837097
recon_loss: 0.027306396514177322, dist_loss: 0.6418451070785522
recon_loss: 0.027305616065859795, dist_loss: 0.35952627658843994
recon_loss: 0.027308259159326553, dist_loss: 0.8420151472091675
recon_loss: 0.027308620512485504, dist_loss: 0.8490310907363892
recon_loss: 0.02731245383620262, dist_loss: 0.616431713104248
recon_loss: 0.02731439843773842, dist_loss: 0.6399171948432922
recon_loss: 0.027314919978380203, dist_loss: 0.8209056854248047
recon_loss: 0.027316506952047348, dist_loss: 0.8273285627365112
recon_loss: 0.027315929532051086, dist_loss: 0.4192212224006653
recon_loss: 0.027316156774759293, dist_loss: 0.838591456413269
recon_loss: 0.027314769104123116, dist_loss: 0.9856634140014648
recon_loss: 0.02731247991323471, dist_loss: 0.7173234224319458
recon_loss: 0.027312681078910828, dist_loss: 0.5062252283096313
recon_loss: 0.027311943471431732, dist_loss: 0.864290177822113
recon_loss: 0.027312589809298515, dist_loss: 1.1251769065856934
recon_loss: 0.027311885729432106, dist_loss: 0.7008999586105347
recon_loss: 0.027309216558933258, dist_loss: 0.7725610733032227
recon_loss: 0.027310751378536224, dist_loss: 0.6031279563903809
recon_loss: 0.027307240292429924, dist_loss: 0.8340826034545898
recon_loss: 0.027310889214277267, dist_loss: 0.596677303314209
recon_loss: 0.027307074517011642, dist_loss: 0.41272202134132385
recon_loss: 0.027309678494930267, dist_loss: 0.3772343397140503
recon_loss: 0.02731107920408249, dist_loss: 0.6035316586494446
recon_loss: 0.02730737440288067, dist_loss: 0.6122618317604065
recon_loss: 0.027310257777571678, dist_loss: 0.8926724791526794
recon_loss: 0.02730722911655903, dist_loss: 0.4273236393928528
recon_loss: 0.027308715507388115, dist_loss: 0.5612432956695557
recon_loss: 0.027308017015457153, dist_loss: 0.8477205038070679
recon_loss: 0.027307769283652306, dist_loss: 1.2172064781188965
recon_loss: 0.02730792947113514, dist_loss: 0.5254193544387817
recon_loss: 0.027308320626616478, dist_loss: 0.9925030469894409
recon_loss: 0.027309508994221687, dist_loss: 0.37217891216278076
recon_loss: 0.027310311794281006, dist_loss: 0.5948668122291565
recon_loss: 0.027311725541949272, dist_loss: 0.7108656167984009
recon_loss: 0.02731301449239254, dist_loss: 0.5361603498458862
recon_loss: 0.027313774451613426, dist_loss: 0.4570605754852295
recon_loss: 0.027312608435750008, dist_loss: 0.8893768191337585
recon_loss: 0.027311626821756363, dist_loss: 0.6438359022140503
recon_loss: 0.02731005661189556, dist_loss: 0.8768622875213623
recon_loss: 0.027309373021125793, dist_loss: 0.534142792224884
recon_loss: 0.027308901771903038, dist_loss: 0.36847245693206787
recon_loss: 0.027307873591780663, dist_loss: 0.5763727426528931
recon_loss: 0.0273082684725523, dist_loss: 0.5975926518440247
recon_loss: 0.02730717323720455, dist_loss: 0.780822217464447
recon_loss: 0.02730747126042843, dist_loss: 0.8575222492218018
recon_loss: 0.027307547628879547, dist_loss: 0.5474023818969727
recon_loss: 0.027306651696562767, dist_loss: 0.7772927284240723
recon_loss: 0.027307497337460518, dist_loss: 0.48818427324295044
recon_loss: 0.02730453573167324, dist_loss: 0.656674861907959
recon_loss: 0.027306798845529556, dist_loss: 0.7952532172203064
recon_loss: 0.027303852140903473, dist_loss: 0.5871056914329529
recon_loss: 0.027304138988256454, dist_loss: 0.5029695630073547
recon_loss: 0.0273035429418087, dist_loss: 0.551091194152832
recon_loss: 0.02730436995625496, dist_loss: 0.44761714339256287
recon_loss: 0.027307430282235146, dist_loss: 0.9439609050750732
recon_loss: 0.02730599045753479, dist_loss: 0.5860607624053955
recon_loss: 0.027309546247124672, dist_loss: 0.9183396100997925
recon_loss: 0.027306821197271347, dist_loss: 0.5328339338302612
recon_loss: 0.027305645868182182, dist_loss: 0.6334670186042786
recon_loss: 0.02730637416243553, dist_loss: 0.6016463041305542
recon_loss: 0.027302972972393036, dist_loss: 0.3119567632675171
recon_loss: 0.027305154129862785, dist_loss: 0.6021063327789307
recon_loss: 0.027302246540784836, dist_loss: 0.4314305782318115
recon_loss: 0.027303725481033325, dist_loss: 0.526452362537384
recon_loss: 0.02730405703186989, dist_loss: 0.6272220611572266
recon_loss: 0.02730773575603962, dist_loss: 0.37096208333969116
recon_loss: 0.027311502024531364, dist_loss: 0.598896324634552
recon_loss: 0.027311325073242188, dist_loss: 0.5177491307258606
recon_loss: 0.02731688693165779, dist_loss: 0.5393143892288208
recon_loss: 0.02731471322476864, dist_loss: 1.0396754741668701
recon_loss: 0.027316318824887276, dist_loss: 0.5635080337524414
recon_loss: 0.027315538376569748, dist_loss: 0.4767468571662903
recon_loss: 0.027315828949213028, dist_loss: 0.5781625509262085
recon_loss: 0.027317792177200317, dist_loss: 0.7999714612960815
recon_loss: 0.027317848056554794, dist_loss: 0.5158818364143372
recon_loss: 0.027317853644490242, dist_loss: 0.48207271099090576
recon_loss: 0.027316607534885406, dist_loss: 0.6202695369720459
recon_loss: 0.02731628715991974, dist_loss: 0.6822182536125183
recon_loss: 0.027316445484757423, dist_loss: 0.4694894552230835
recon_loss: 0.027315236628055573, dist_loss: 0.5348563194274902
recon_loss: 0.027314329519867897, dist_loss: 0.5434110164642334
recon_loss: 0.027312638238072395, dist_loss: 0.6701215505599976
recon_loss: 0.02731037698686123, dist_loss: 0.5380876064300537
recon_loss: 0.027309296652674675, dist_loss: 0.5045867562294006
recon_loss: 0.027309872210025787, dist_loss: 0.5058043599128723
recon_loss: 0.02731071226298809, dist_loss: 0.914513885974884
recon_loss: 0.027311762794852257, dist_loss: 0.6329175233840942
recon_loss: 0.027312064543366432, dist_loss: 0.3088092803955078
recon_loss: 0.027312617748975754, dist_loss: 0.8956214189529419
recon_loss: 0.027312567457556725, dist_loss: 0.9321343302726746
recon_loss: 0.02731209248304367, dist_loss: 0.6085617542266846
recon_loss: 0.02731206640601158, dist_loss: 0.6152052879333496
recon_loss: 0.02731255814433098, dist_loss: 0.7698452472686768
recon_loss: 0.027313994243741035, dist_loss: 0.3870161771774292
recon_loss: 0.027315538376569748, dist_loss: 0.4884369969367981
recon_loss: 0.027316484600305557, dist_loss: 1.0621986389160156
recon_loss: 0.027317384257912636, dist_loss: 0.6602132320404053
recon_loss: 0.027316639199852943, dist_loss: 0.5563539862632751
recon_loss: 0.027315862476825714, dist_loss: 0.3875635862350464
recon_loss: 0.02731480449438095, dist_loss: 0.7639553546905518
recon_loss: 0.027313044294714928, dist_loss: 1.2404693365097046
recon_loss: 0.02731175720691681, dist_loss: 1.1294163465499878
recon_loss: 0.027311090379953384, dist_loss: 0.3191538453102112
recon_loss: 0.027310971170663834, dist_loss: 0.35182446241378784
recon_loss: 0.027311351150274277, dist_loss: 0.6745362281799316
recon_loss: 0.02731112390756607, dist_loss: 0.7120076417922974
recon_loss: 0.027310987934470177, dist_loss: 0.7543331384658813
recon_loss: 0.02731087990105152, dist_loss: 0.6438288688659668
recon_loss: 0.02731051668524742, dist_loss: 0.8347153663635254
recon_loss: 0.02730993553996086, dist_loss: 0.7372689247131348
recon_loss: 0.027308937162160873, dist_loss: 0.5925644636154175
recon_loss: 0.027307886630296707, dist_loss: 0.7799755334854126
recon_loss: 0.027306020259857178, dist_loss: 0.5324482917785645
recon_loss: 0.027304720133543015, dist_loss: 0.6986829042434692
recon_loss: 0.027303049340844154, dist_loss: 0.659809947013855
recon_loss: 0.027302570641040802, dist_loss: 0.6093214154243469
recon_loss: 0.02730206772685051, dist_loss: 0.5384823083877563
recon_loss: 0.027302317321300507, dist_loss: 0.6962634325027466
Pre-training Epoch 111:  72%|███████▏  | 264/367 [00:01<00:00, 171.24it/s]Pre-training Epoch 111:  77%|███████▋  | 282/367 [00:01<00:00, 164.13it/s]Pre-training Epoch 111:  81%|████████▏ | 299/367 [00:01<00:00, 161.77it/s]Pre-training Epoch 111:  86%|████████▌ | 316/367 [00:01<00:00, 160.97it/s]Pre-training Epoch 111:  91%|█████████ | 333/367 [00:02<00:00, 162.34it/s]Pre-training Epoch 111:  95%|█████████▌| 350/367 [00:02<00:00, 163.32it/s]Pre-training Epoch 111: 100%|██████████| 367/367 [00:02<00:00, 163.58it/s]Pre-training Epoch 111: 100%|██████████| 367/367 [00:02<00:00, 165.45it/s]
recon_loss: 0.027302447706460953, dist_loss: 0.6403121948242188
recon_loss: 0.0273033007979393, dist_loss: 0.6125269532203674
recon_loss: 0.027303729206323624, dist_loss: 0.5610798597335815
recon_loss: 0.02730393409729004, dist_loss: 0.7857954502105713
recon_loss: 0.027303561568260193, dist_loss: 0.718441367149353
recon_loss: 0.027302714064717293, dist_loss: 0.4039405584335327
recon_loss: 0.027302350848913193, dist_loss: 0.5267954468727112
recon_loss: 0.027302458882331848, dist_loss: 1.2824746370315552
recon_loss: 0.02730230800807476, dist_loss: 1.115902304649353
recon_loss: 0.027301739901304245, dist_loss: 0.7192533016204834
recon_loss: 0.027302144095301628, dist_loss: 0.2615779638290405
recon_loss: 0.027301689609885216, dist_loss: 1.0155898332595825
recon_loss: 0.027301866561174393, dist_loss: 0.48024362325668335
recon_loss: 0.027301030233502388, dist_loss: 0.5026144981384277
recon_loss: 0.027301382273435593, dist_loss: 0.399362713098526
recon_loss: 0.027301309630274773, dist_loss: 0.6934206485748291
recon_loss: 0.027302013710141182, dist_loss: 0.41843223571777344
recon_loss: 0.027303168550133705, dist_loss: 0.5611705780029297
recon_loss: 0.027303827926516533, dist_loss: 0.614471971988678
recon_loss: 0.02730468474328518, dist_loss: 0.586926281452179
recon_loss: 0.027304865419864655, dist_loss: 0.5444794297218323
recon_loss: 0.027305928990244865, dist_loss: 0.9748101234436035
recon_loss: 0.02730488032102585, dist_loss: 0.6424464583396912
recon_loss: 0.027304518967866898, dist_loss: 0.9163661599159241
recon_loss: 0.027303606271743774, dist_loss: 1.2533948421478271
recon_loss: 0.027304256334900856, dist_loss: 0.5248064398765564
recon_loss: 0.027302604168653488, dist_loss: 0.46156805753707886
recon_loss: 0.027303555980324745, dist_loss: 0.5532405376434326
recon_loss: 0.027303140610456467, dist_loss: 0.5215224623680115
recon_loss: 0.02730148658156395, dist_loss: 0.6249226331710815
recon_loss: 0.02730083093047142, dist_loss: 0.534661054611206
recon_loss: 0.02729962021112442, dist_loss: 0.28514760732650757
recon_loss: 0.027300236746668816, dist_loss: 1.076359510421753
recon_loss: 0.02729971334338188, dist_loss: 0.5488334894180298
recon_loss: 0.027300439774990082, dist_loss: 0.6855444312095642
recon_loss: 0.02730165235698223, dist_loss: 0.554458737373352
recon_loss: 0.027305476367473602, dist_loss: 0.7662797570228577
recon_loss: 0.027307583019137383, dist_loss: 0.4396131932735443
recon_loss: 0.027309194207191467, dist_loss: 0.5153547525405884
recon_loss: 0.027310838922858238, dist_loss: 0.43345001339912415
recon_loss: 0.027311338111758232, dist_loss: 0.5834270715713501
recon_loss: 0.027313189581036568, dist_loss: 0.5922185182571411
recon_loss: 0.027311941608786583, dist_loss: 0.4855930507183075
recon_loss: 0.027312077581882477, dist_loss: 0.5650246143341064
recon_loss: 0.02730954810976982, dist_loss: 0.6515415906906128
recon_loss: 0.02730601653456688, dist_loss: 0.5597329139709473
recon_loss: 0.02730487659573555, dist_loss: 0.5163843035697937
recon_loss: 0.027302250266075134, dist_loss: 0.6982583999633789
recon_loss: 0.027302606031298637, dist_loss: 0.3931179642677307
recon_loss: 0.027302412316203117, dist_loss: 0.7521510124206543
recon_loss: 0.02730284444987774, dist_loss: 0.8150736689567566
recon_loss: 0.02730589173734188, dist_loss: 0.8588561415672302
recon_loss: 0.027309518307447433, dist_loss: 0.698567271232605
recon_loss: 0.027313094586133957, dist_loss: 0.5782157778739929
recon_loss: 0.027315860614180565, dist_loss: 0.7401875257492065
recon_loss: 0.027316579595208168, dist_loss: 0.4111519455909729
recon_loss: 0.027315758168697357, dist_loss: 0.6292574405670166
recon_loss: 0.02731289342045784, dist_loss: 0.8232816457748413
recon_loss: 0.027311021462082863, dist_loss: 1.0177466869354248
recon_loss: 0.02730918489396572, dist_loss: 0.53960120677948
recon_loss: 0.027307411655783653, dist_loss: 0.7239811420440674
recon_loss: 0.027305034920573235, dist_loss: 0.5141854286193848
recon_loss: 0.02730325236916542, dist_loss: 0.49745532870292664
recon_loss: 0.02730245143175125, dist_loss: 0.7525543570518494
recon_loss: 0.027300680056214333, dist_loss: 0.6546432971954346
recon_loss: 0.027302494272589684, dist_loss: 1.0404865741729736
recon_loss: 0.027300938963890076, dist_loss: 0.36043861508369446
recon_loss: 0.02730206772685051, dist_loss: 0.36566561460494995
recon_loss: 0.027303023263812065, dist_loss: 0.3878975510597229
recon_loss: 0.027302639558911324, dist_loss: 0.9951345920562744
recon_loss: 0.027308154851198196, dist_loss: 0.5475073456764221
recon_loss: 0.027307504788041115, dist_loss: 1.1525499820709229
recon_loss: 0.027310017496347427, dist_loss: 0.4051222503185272
recon_loss: 0.027309823781251907, dist_loss: 0.6715509295463562
recon_loss: 0.027306847274303436, dist_loss: 0.29994019865989685
recon_loss: 0.027307678014039993, dist_loss: 0.7585247755050659
recon_loss: 0.02730424888432026, dist_loss: 0.5860123634338379
recon_loss: 0.027305031195282936, dist_loss: 0.554943859577179
recon_loss: 0.027303365990519524, dist_loss: 0.4265848398208618
recon_loss: 0.027302807196974754, dist_loss: 0.5990114212036133
recon_loss: 0.02730172872543335, dist_loss: 0.8213688731193542
recon_loss: 0.02730078250169754, dist_loss: 0.6176507472991943
recon_loss: 0.02730070985853672, dist_loss: 0.5721010565757751
recon_loss: 0.027299506589770317, dist_loss: 0.517465353012085
recon_loss: 0.02729957364499569, dist_loss: 0.7578573226928711
recon_loss: 0.027299001812934875, dist_loss: 0.4690767526626587
recon_loss: 0.02729899063706398, dist_loss: 0.4440256357192993
recon_loss: 0.02729903534054756, dist_loss: 0.38023021817207336
recon_loss: 0.02729884907603264, dist_loss: 0.4026322364807129
recon_loss: 0.027299152687191963, dist_loss: 0.5471291542053223
recon_loss: 0.027299685403704643, dist_loss: 0.4914903938770294
recon_loss: 0.02730034664273262, dist_loss: 0.5640641450881958
recon_loss: 0.027300845831632614, dist_loss: 0.9111524820327759
recon_loss: 0.02730049006640911, dist_loss: 0.546088695526123
recon_loss: 0.02730046957731247, dist_loss: 0.3756747245788574
recon_loss: 0.02729959227144718, dist_loss: 0.861355721950531
recon_loss: 0.02729947678744793, dist_loss: 0.4437331259250641
recon_loss: 0.027299677953124046, dist_loss: 0.8173438906669617
recon_loss: 0.027299238368868828, dist_loss: 0.5773854851722717
recon_loss: 0.027299605309963226, dist_loss: 0.5041157007217407
recon_loss: 0.027298424392938614, dist_loss: 0.6088327169418335
recon_loss: 0.02729840576648712, dist_loss: 0.8256080746650696
recon_loss: 0.02729935012757778, dist_loss: 0.6378738880157471
recon_loss: 0.02729937620460987, dist_loss: 1.0188556909561157
recon_loss: 0.02730044536292553, dist_loss: 0.4614306688308716
recon_loss: 0.027298977598547935, dist_loss: 0.6425773501396179
recon_loss: 0.02729833871126175, dist_loss: 0.5154784917831421
recon_loss: 0.02729787304997444, dist_loss: 0.5854963660240173
recon_loss: 0.02729734778404236, dist_loss: 0.5556485652923584
recon_loss: 0.027297191321849823, dist_loss: 0.9855531454086304
recon_loss: 0.027296829968690872, dist_loss: 1.6322901248931885
